Fecha,Dialogo
"\""2022-06-08"," En el caso de la luz, para esperar un mejor momento cuando tengamos más control de inflación.

Pero no, no está definido, puede ser así, o sea, lo estoy explicando, puede ser así por los excedentes, puede ser por recaudación.

Pon la recaudación de ayer. 

INTERVENCIÓN"
"\""2022-06-08"," No. En que sí los costos por el aumento en el precio del gas que utiliza la Comisión Federal de Electricidad se están incrementando, porque se está incrementando, entonces ¿cómo le hacemos para que se compense a la Comisión Federal de Electricidad?

Una cosa importante, ya los compensamos, porque son muy celosos los directivos de cada una de estas empresas, y qué bueno, cuidan sus empresas, pero el hecho de que se haya logrado de que ahora la Comisión Federal de Electricidad pueda ser despachada como no se le permitía, eso le da más renta, más utilidad.

Entonces, esto es lo que nos está ayudando mucho y ojalá todos sigamos apoyando, sobre todo los grandes contribuyentes, que casi todos están pagando, esto es lo que nos ayuda a resistir cualquier crisis.

Miren, enero-junio, un billón, el año pasado, 940 mil; este año, dos billones 141 mil. Estamos hablando de como de 100 mil ¿verdad?, si hago bien la cuenta, 200 mil millones más.

Y en impuestos, un billón 595 a un billón 767, casi también 200.

Y ya por impuestos, miren el Impuesto Sobre la Renta, que este el que tiene que ver con crecimiento económico, con inversión, 16 por ciento en términos reales, es decir, ya quitando inflación.

IVA es más en términos cuantitativos, pero en términos reales… Perdón. Sí, aquí está, es más en términos cuantitativos, 481, y ahora 515, pero por la inflación en términos reales 0.6.

Este es el IEPS, este es el subsidio a la gasolina. Si nada más pensamos en que 190 a 92 son 100, es la mitad de esto, pero nos ayuda, ya lo hemos dicho, porque mantenemos control sobre la inflación.

Y tenemos que seguir pensando. Ayer me llamó la atención una declaración del presidente Biden en el sentido de que se espera que va a tardar la inflación, los precios altos, entonces hay que prepararnos y no dar motivo. 

Porque también, acuérdense, cada vez que aumentaba los impuestos, y todavía lo siguen haciendo algunos abusivos, ventajosos, de que hay un aumento de impuestos del cinco y se van al 10 o al 20 en el aumento de mercancías, de los precios, hay inflación del 7.5 y al 20. Entonces, no dar motivo, porque se pasan.

Y ya estamos buscando la manera de que tengamos más abasto de alimentos en el país, que eso nos va a ayudar.

INTERVENCIÓN"
"\""2022-06-08"," Ya se abrió, ya tomamos medidas, como incrementar el área dedicada a la agricultura de básicos entregando fertilizantes, vamos a aumentar al doble la producción de fertilizantes, de básicos y estamos por definir sobre una reserva de alimentos básicos, se abrieron también las importaciones, es decir, se quitaron aranceles para poder importar alimentos que puedan venderse más barato en el mercado. O sea, estamos tomando una serie de medidas y ahí va, va bien y va a estar mejor, vamos a poder.

INTERVENCIÓN"
"\""2022-06-08"," Nada de transgénicos. 

Nos vemos en Oaxaca mañana. Bueno, desde hoy, tenemos a las 6"
"\""2022-06-08"," Con presupuesto del gobierno, de Hacienda.

INTERVENCIÓN"
"\""2022-06-08"," No de Marina ni de Sedena.

INTERVENCIÓN"
"\""2022-06-08"," Hay una reserva que se tiene para estos casos. 

¿Se acuerdan que antes había algo que se llamaba Fonden?, que era un barril sin fondo, se robaban todo; tenían las partidas, había las famosas declaraciones de emergencia en los municipios, enviaban el dinero a los estados, a los municipios y no le llegaba al damnificado; ahora es directo, por eso se hace censo casa por casa.

Por ejemplo, todos los damnificados de Tabasco, de la inundación, de Chiapas, de Veracruz con el huracán, a todos de manera directa se les entregó. Pero ya en el caso de Tabasco ya los que perdieron sus estufas, todos tienen estufas; los que perdieron sus refrigeradores, todos tienen refrigeradores.

INTERVENCIÓN"
"\""2022-06-08","Abierta completamente.

INTERVENCIÓN"
"\""2022-06-08"," Sí.

INTERVENCIÓN"
"\""2022-06-08"," A cada beneficiario, cada beneficiario, con Protección Civil, aquí con Jesús se les puede entregar. No se quedó nadie sin ser atendido; o sea, el que perdió un bien, se le devolvió.

Por eso le digo yo siempre a la gente cuando hay un fenómeno natural"
"\""2022-06-08"," Todo, todo.

INTERVENCIÓN"
"\""2022-06-08"," Es que…

INTERVENCIÓN"
"\""2022-06-08"," Sí, sí, es un caso parecido a lo que había con las medicinas, las transas que hacían con las medicinas. 

Lo del Fonden, tenían un grupo de proveedores alrededor de Gobernación y, como se pueden hacer compras sin licitación, por la emergencia, hacían su agosto.

INTERVENCIÓN"
"\""2022-06-08"," ¿Pero a quién?

INTERLOCUTOR"
"\""2022-06-08"," Ah, bueno, hay que denunciarlo, pero en el gobierno federal, no; el que compra, por ejemplo, las despensas y los electrodomésticos….

INTERVENCIÓN"
"\""2022-06-08"," No, no, no, va directo a la gente. O sea, es Hacienda, a partir del censo, si dice"
"\""2022-06-08"," Sí, y hay que ir a las instancias judiciales y presentar demanda, denuncias formales.

Y no permitir la corrupción, cero corrupción, es una peste la corrupción. Y hay que estigmatizar al corrupto, no aplaudirle, no tolerar la corrupción, porque eso es el principal problema de México, el principal problema de México es la corrupción, o era la corrupción.

INTERVENCIÓN"
"\""2022-06-08"," No.

INTERVENCIÓN"
"\""2022-06-08"," Sí, que no se iban a cobrar.

INTERLOCUTOR"
"\""2022-06-08"," No, no se van a pagar. Es lo mismo.

INTERLOCUTOR"
"\""2022-06-08"," No, es que son procesos. Pero tengo, por ejemplo, el informe de los institutos y no se cobran los medicamentos y no se cobra el servicio.

INTERVENCIÓN"
"\""2022-06-08"," Ah, hay que seguirlo denunciando.

INTERVENCIÓN"
"\""2022-06-08"," Ese es otro asunto, pero es lo mismo, porque es el derecho a la salud. Nada es sencillo; más, cuando se viene de un régimen corrupto.

INTERVENCIÓN"
"\""2022-06-08"," Yo no me puedo ir del gobierno, no quiere decir que me vaya a quedar, no, yo considero que a más tardar en un año ya no me vas a poder decir eso.

INTERVENCIÓN"
"\""2022-06-08"," Sí, sí, sí lo creo, sí lo creo; en un año, no.

INTERVENCIÓN"
"\""2022-06-08"," Sí, para atención médica y medicamentos gratuitos todos.

INTERVENCIÓN"
"\""2022-06-08"," Aquí hay teléfonos, por ejemplo, los martes cuando informamos sobre la salud.

Ahora el tema central los martes, que es el llamado Pulso de la Salud, ya no es la pandemia, que afortunadamente está disminuida, sino es cómo se está construyendo el nuevo sistema de salud pública para garantizar el derecho a la salud, a todos, esto es atención médica con especialistas, análisis clínicos, medicamentos gratuitos, todo. Ese es el desafío que tenemos.

Y los martes, por eso es Zoé, porque todo este sistema lo estamos basando en el esquema que se inició hace un poco más de 40 años del IMSS-Bienestar, que antes se llamaba IMSS-Coplamar y fue cambiando, y fue lo que quedó federalizado, porque todo lo demás se descentralizado.

Entonces, ahora con el modelo IMSS-Bienestar se está levantando el nuevo sistema de salud pública. Empezamos en Nayarit, ya llevamos 15, 16 estados con inventarios desde abajo, cuántas unidades médicas, cuántos centros de salud, cuántos hospitales, cuántos hospitales de tercer nivel, qué personal tenemos, qué personal nos falta, cómo está el abasto de medicamentos. Entonces, ese sistema va a funcionar a la perfección, ese es el compromiso que tenemos con todos los recursos.

Yo puedo decir hoy que ya tenemos 90 por ciento de abasto de medicamentos, no puedo decir 100, pero cuando llegamos no había ni la mitad, lo que había era una gran corrupción en la compra de los medicamentos, por eso se nos lanzaron muy fuerte, pero ya estamos a punto de resolverlo. Y no pudieron los corruptos y vaya que estuvo dura la lanzada, pero nosotros somos muy perseverantes.

Entonces, ya tenemos ese compromiso muy claro"
"\""2022-06-07"," Buenos días. Se hizo tarde. Ánimo.

Bueno, vamos a informar y, como todos los miércoles, va a estar con nosotros, ya está, Elizabeth García Vilchis, porque corresponde hablar sobre Quién es quién en las mentiras de la semana. Entonces, empezamos con Elizabeth.

ANA ELIZABETH GARCÍA VILCHIS"
"\""2022-06-07"," Muy bien, pues no vamos a tratar otros temas, puras preguntas y respuestas para tener tiempo bastante. Nada más quedó pendiente Felipe Fierro y luego, abierto. Igualdad hombre, mujer.

Adelante.

PREGUNTA"
"\""2022-06-07"," Bueno, pues ya está en México, es un proceso de extradición y corresponde a las autoridades juzgarlo. Hay que estar nada más pendientes del proceso y confiar en las autoridades. Eso es lo que puedo decir.

INTERLOCUTOR"
"\""2022-06-07"," Sí, yo tengo información de que se le puede juzgar por todos los presuntos delitos que cometió, esa es la información que tengo.

De todas maneras, voy a hacer una revisión para que no vaya a omitirse el que existen posibles delitos y que la extradición sólo conduzca a uno o a dos, y que, estando aquí, ya pueda obtener su libertad, o sea, que nosotros actuemos como alcahuetes, eso no.

Voy a pedir esa información. Me dijeron que no había ningún problema, que se tienen que desahogar todas las acusaciones. Pero si fuese ese el caso, entonces se procedería a pedir ante la instancia correspondiente que se actuara.

INTERLOCUTOR"
"\""2022-06-07"," Tiene que ser la instancia que corresponde y tener confianza en que van a hacer bien las cosas las autoridades locales, porque ya no es el tiempo de antes, no es de que hacen una maniobra para favorecer a alguien porque hay línea política y ya pueden resolver cualquier cosa. No. Si no actúan con rectitud, hay denuncia pública. No hay impunidad para nadie, trátese de quien se trate. Ahora sí que ¿quién va, en estos tiempos, a tomar una decisión como las que se tomaban antes? Aquí no nos quedamos callados, sea quien sea.

INTERLOCUTOR"
"\""2022-06-07"," ¿Mande?

INTERLOCUTOR"
"\""2022-06-07"," Sí, porque al principio se elaboró mal.

INTERLOCUTOR"
"\""2022-06-07"," Ya no recuerdo bien, pero no se había fundado adecuadamente. Se tuvo que rehacer, intervino la Secretaría de Relaciones Exteriores. O sea, se demostró que había interés en que se hicieran mal las cosas para beneficiar al señor Duarte, entonces por eso voy de nuevo a pedir una revisión y, si hay este propósito de favorecerlo y es ilegal, pues aquí mismo lo vamos a dar a conocer.

INTERLOCUTOR"
"\""2022-06-07"," Es normal lo que se está haciendo, no hay un plan especial.

Sí vamos a reunirnos, una vez que regrese Marcelo Ebrard, para analizar el asunto migratorio, fundamentalmente por las elecciones en Estados Unidos, para hablar con claridad.

Desde luego, la gente está necesitada, quiere trabajo. No ha habido respuesta, ayer lo comentaba. Llegamos cinco años —para no echarle la culpa a este gobierno de Estados Unidos, sino desde el gobierno del presidente Biden, perdón, Trump—, que se habló de cuatro mil millones de dólares y en cuatro, cinco años no han destinado nada; en cambio, autorizaron los legisladores de Estados Unidos, esos que hablan de que les preocupan los derechos humanos…

INTERLOCUTOR"
"\""2022-06-07"," Como Rubio y como el otro señor.

INTERLOCUTOR"
"\""2022-06-07"," Sí, Ted Cruz, y el Menéndez. Esos senadores casi por unanimidad, creo que faltó uno, autorizaron 40 mil millones de dólares para armas a Ucrania. Entonces, ¿cómo es posible que no se puedan autorizar los mismos cuatro mil millones para enfrentar el problema de fondo del fenómeno migratorio?, ¿por qué ese doble discurso?

Este señor Ted Cruz, senador, diciendo que celebra el que yo no asista a la cumbre porque yo protejo…

INTERLOCUTOR"
"\""2022-06-07"," Pues yo no sé, es que no los identifico bien.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"
"\""2022-06-07"," Pues, yo no sé, no los identifico bien.

INTERLOCUTOR"
