Fecha,Pregunta,Respuesta
"\""2022-06-01"," ¿Podemos citar que está usted adelantando o analizando un recorte al gasto público?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Estoy… No. Analizándolo sí, todavía no está definido. No a lo básico, lo que tiene que ver con la justicia no tiene límite, es para darle más a la gente, si hacemos todavía una revisión sobre los gastos excesivos.

Les voy a poner un ejemplo, se corrigió una injusticia que se cometía con los maestros, con los aumentos en los sueldos, había maestros que ganaban hasta ocho mil pesos mensuales y el promedio de una buena cantidad eran 12 mil pesos, y miren el promedio del trabajar inscrito al IMSS, 14 mil. A ver si ponen… Y un maestro, en promedio, 12 mil.

Entonces, ya logramos que no haya maestros que ganen menos que estos 14 mil, y retroactivo, es decir, desde enero.

Esto, 14 mil 613, y traíamos maestros aquí. Esto es promedio. De los 21 millones de trabajadores inscritos al Seguro este es el salario promedio, y en el caso de los maestros el salario promedio en la mayoría era 12 mil;, ahora ningún maestro va a ganar menos que esto.

Nos costó, porque es una nómina amplia, es la nómina más grande que se tiene en el gobierno.

¿Cómo le hicimos?

En la misma Secretaría de Educación se hizo un análisis, un ajuste en gastos de operación y se les trasladó a los maestros.

Pero hay que estar pendientes del presupuesto y de revisar partida por partida, no quedarse en las cifras generales y no ir abajo, al detalle. La eficiencia administrativa ayuda mucho.

Y la austeridad no es un asunto sólo administrativo, es un asunto de principios. Es lo que les decía, ¿con qué cara, habiendo tanta pobreza, van a haber sueldos elevadísimos en el gobierno?

O esto que hacen los compañeros de ustedes, no todos, algunos, estos que ganan dos, tres millones. Uno que está en Estados Unidos que gana, le sacamos la cuenta, creo que 18 millones, 16 millones mensuales, gana más que el presidente de Estados Unidos, gana más que todos nosotros aquí juntos. Eso es muchísimo.

Y sí, aunque esté muy caro, pero ya no es normal, entonces, ¿qué objetividad puede haber?, o sea, ¿a favor de quién se está?, ¿o por qué le pagan tanto? Entonces, puede ser legal, pero no es moral, sin duda.

Entonces, es el caso de los servidores públicos, están ganando lo justo.

Y ahora no hay ningún recorte de nada, y estamos procurando no despedir a trabajadores, no hemos despedido a trabajadores. Imagínense lo que hizo Calderón, 40 mil trabajadores electricistas de un plumazo. ¿Dónde hay 40 mil trabajadores así del gobierno que, de un día para otro, una mañanera anuncie yo ‘los vamos a liquidar’?

INTERVENCIÓN"
"\""2022-06-01"," ¿Pemex?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," No, Pemex son más.

INTERVENCIÓN"
"\""2022-06-01"," La comisión.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," La comisión sí, la Comisión Federal de Electricidad.

‘Vamos a liquidarlos porque vamos a privatizarla y con ese dinero vamos a cuidar la educación, vamos a cuidar la salud, va a costar menos la luz’. ¿No así le hacían? ‘Va a haber más empleo, va a llegar más inversión extranjera’.

Bueno, nos vemos mañana, sin lista. Ya quedaron, sin lista.

Veinte para las 10. Nos pasamos completamente.

---
"
"\""2022-05-31"," ¿Más salario?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Más ingreso, pero no sólo eso, sino otro tipo de consideraciones. Salud estaba contemplando de que se puedan formar y que puedan obtener especialidad si se van a trabajar allá.

Había algo así, ¿no?

JORGE ALCOCER VARELA"
"\""2022-05-31"," ¿Usted lo compró?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Me lo mandan así, aquí me llega de todo, o sea, me lo entregan. Ya les dije que ya no hay el Cisen, ya no hay espionaje, pero sí mucha inteligencia del pueblo, mucha inteligencia del pueblo.

Bueno, entonces, es para las mamás, para los papás.

Nada tiene que ver con la mala leche del Reforma y de El Universal. Miren lo que publican hoy, porque lo que buscan… Ah, no, ya estoy agarrándolo como micrófono. Es tan adictivo que ya…

‘Aprietan a fumadores’, porque quieren echarnos encima a los fumadores. Son de lo más obvio nuestros adversarios. Ternuritas, hasta nos ayudan por eso. Esto es distinto, esto es una iniciativa de ley de los legisladores para espacios abiertos. Esto es el Reforma.

Miren El Universal. Esto no tiene que ver con nosotros, es una iniciativa del Congreso. Pero ¿se dan cuenta? Antes había los boletines y, aunque no se publicaran los boletines del gobierno en los medios, por teléfono se daba la línea desde el gobierno a los periódicos y aparecía la misma nota, o sea, hasta el mismo texto. Pues es esto, no ha cambiado.

Quería yo nada más aclarar que lo más importante, lo más importante, es información para el análisis, para la reflexión, para el debate, eso es lo más importante, o sea, informar. Porque ni modo que se informe sobre esto en la televisión convencional, en la radio, en los periódicos; pues no, no, no, no hay información, con honrosas excepciones pues, de especialistas y de periodistas profesionales, más que nada independientes, objetivos, verdaderamente plurales. Entonces, ese es el propósito.

Lo otro, para informar también, para que vean que informando avanzamos, avanzamos mucho, y que también tengamos muy en cuenta que la gente está muy consciente, más de lo que nosotros imaginamos. Y cuando en algunas ocasiones, o en varias o en muchas ocasiones, cuando nosotros vamos a eso, ellos ya vienen. Eso ni debería yo estarlo repitiendo, para que los adversarios, que se creen sabelotodo, ¿no?, sigan con su idea de que el pueblo existe y de que el pueblo es tonto, cuando tonto es el que piensa que el pueblo es tonto, que son sabiondos los académicos. Y no me estoy refiriendo sólo a los científicos, no, a los que tienen una licenciatura, tienen una maestría, tienen un doctorado, ya tienen más nivel académico o educativo, piensan que lo saben todo y ya eso les autoriza a ningunear a cualquier persona, al pueblo raso, cuando en la gente hay mucha sabiduría, mucha sabiduría.

Uno de los problemas que yo percibo es de que hay una élite que no conoce al pueblo, no conoce los sentimientos del pueblo y tampoco le tiene amor al pueblo, entonces viven en una burbuja. Entonces, por eso es el predominio de ese pensamiento retrograda, antipopular.

Pero quiero mostrarles que antier que pasé por Tlalpan vi…

JESÚS RAMÍREZ CUEVAS, COORDINADOR GENERAL DE COMUNICACIÓN SOCIAL Y VOCERO DE PRESIDENCIA"
"\""2022-05-31"," Buenos días, presidente. Gracias.

Dalia Escobar.

Primero, bueno, otro de los temas también que ayer quedaron en la agenda por lo que sucedió, un juez que dicta suspensión definitiva al Tramo 5 del Tren Maya, al Tramo 5 Sur, que va a ir de Playa del Carmen a Tulum. Pero, bueno, sí recordar, hay todavía un proceso que se puede seguir, puede haber impugnaciones todavía, pero se menciona que pudiera ser un tema que pudiera llevar tiempo, que pudiera ir para largo.

¿Cómo consideran ustedes que pudieran atajarse? Y si les va a llevar mucho tiempo atender esta situación.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Vamos a acudir a otra instancia o se van a presentar recursos para que no proceda el amparo, porque no tiene fundamento, este es un asunto politiquero de quienes no quieren que se lleve a cabo la obra, son seudoambientalistas financiados por grandes empresas, sobre todo del turismo y también por gobiernos extranjeros, hay ambientalistas financiados por el gobierno de Estados Unidos, es una demanda permanente que tenemos.

Y vamos a poder cumplir porque… A ver si pones de nuevo el plano del Tren Maya. Estamos hablando de un tramo exactamente donde hay más dinero.

Es este tramo. Son mil 500 kilómetros, y estos 50, pero aquí es donde están los intereses, ahí está Xcaret, ahí está Vulcan, una empresa estadounidense que está causando una catástrofe ecológica.

INTERVENCIÓN"
"\""2022-05-31"," Calica.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, la empresa es Califa, pero…

INTERVENCIÓN"
"\""2022-05-31"," Calica,

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Calica, pero la matriz en Estados Unidos es Vulcan.

¿Por qué no pasas el video? Todo esto por información también para el juez y para los ambientalistas auténticos, que no ven. Y también el porqué de la reacción, acuérdense ustedes de que lo de reaccionarios viene de reacción.

INTERVENCIÓN"
"\""2022-05-31"," En Oro Sólido está la explicación de todo eso.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," ¿Mande?

INTERVENCIÓN"
"\""2022-05-31"," En Oro Sólido está la explicación de todo eso, en la página de Oro Sólido está la explicación, en Oro Sólido

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Ahí está, ah, bueno.

Sí, y hay explicación amplia, pero han usado a actores, mucho dinero. Miren. ¿Por qué no te acercas más? Esta es la empresa.

Pero, a ver si te acercas más, más atrás. Bueno, ahí va, ahorita van a ver. Creo que hay varios. Todo eso son como dos mil 600 hectáreas. ¿No tiene audio? Ponlo completo.

(INICIA VIDEO)

VOZ HOMBRE"
"\""2022-05-31"," Muchas gracias, presidente.

Amir Ibrahim, del Quintana Roo Mx.

A mí me gustaría ampliar un poquito más la información respecto a lo que está sucediendo en Calica, porque también lo hemos documentado desde el 2015, tuvimos la oportunidad de que un reportero trabajara con nosotros de nombre Carlos Underwood, al que saludo y que hizo un documental impresionante, tengo que decirlo, que se llama Erosión, que les recomiendo que lo vean, que documenta perfectamente bien la devastación de Calica, que incluso hay devastación hasta en fósiles desde antes de la era del hielo, de 10 mil años antes de los mayas en esas zonas.

Me llama mucho la atención la participación también de Río Secreto, que no se ha mencionado. Hay que decir que Calica es vecino de Río Secreto y de Xcaret, y son las tres empresas, digámoslo en este momento, que han estado a mi punto de vista y con la información que logro recabar allá en la zona, yo llevo muchos años viviendo en Playa del Carmen, pues han financiado, digamos, estos movimientos ambientalistas, artistas, con los que tienen contacto, tienen los recursos.

Me llama mucho la atención la participación de Río Secreto, porque Río Secreto es un parque turístico que su principal atractivo es que puedas entrar en los ríos subterráneos, te cobran 100 dólares, claro, para poder entrar, y te dan un recorrido por los ríos subterráneos.

Pero ha sido testigo de cada una de las explosiones que ha hecho Calica durante 30 años ahí y nunca ha dicho nada. Sin embargo, el director general de Río Secreto, que se llama Otto von Bertrab, de origen alemán, vino, era uno de los que estaba en la lista para entrar a la cita que no se hizo aquí y es uno de los activistas de Sélvame del Tren.

Y me llama mucho la atención que estando el tema de Calica en la mesa pública se incline por el tema del Tren Maya cuando Calica ha devastado impresionantemente. Es real, nosotros lo hemos documentado mucho, incluso era hasta peligroso luego hacerlo porque los alcaldes en turno siempre cubrían estos permisos y, bueno, era un tema.

Me gustaría invitar al gobierno federal a que haga una revisión de Río Secreto, de la devastación que ha hecho también en las cavernas y cómo las explota al turismo.

Y siendo vecinos de ellos les explotaron todas las cavernas junto y nunca dijeron nada.

En Playa del Carmen hay otra parte que se llama Villa del Sol, que es una colonia, la última colonia, Playa del Carmen, de una desarrolladora muy grande que se llama CADU, que ha tenido muchos permisos para desarrollar y justamente en el último tramo del desarrollo, a menos de un kilómetro después de terminar la ciudad, pasa el Tren Maya.

Me llama mucho la atención porque en menos de tres años o dos años esa zona va a estar devastada también. O sea, ya hay permisos para seguir creciendo en lo inmobiliario, para ir avanzando; sin embargo, contra ellos nunca se han posicionado.

Es decir, yo sí planteo que podemos observar una práctica de tres empresas, que es Calica, Xcaret y Río Secreto, con el mismo interés particular para frenar, porque el problema del Tren Maya está exactamente en ese pedacito donde pasan sus terrenos, nada más.

Porque yo platiqué con los del ejido Jacinto Pat, platiqué con los del otro ejido, platiqué con… Fui a la zona maya a preguntarle a la gente, a los mayas, a los verdaderos pobladores mayas ¿qué querían del Tren’ y todos tienen una esperanza enorme, presidente, respecto al progreso y desarrollo que va a traer el Tren Maya para ellos, que han sido, como bien lo dijo hace ratito, olvidados, porque todo el crecimiento de Quintana Roo está precisamente en Cancún, Playa del Carmen y la Riviera Maya, pero zonas como José María Morelos, Felipe Carrillo Puerto y todas estas zonas están olvidadas del desarrollo.

Y aquí viene mi primera pregunta, señor presidente. Cuando le pregunté a los pobladores mayas, ellos me hablaron mucho de vender mejores sus jornales, que iban a tener la oportunidad de transportar sus siembras mediante el Tren Maya a la zona hotelera y poder vender en mejor precio sus productos, porque ahorita no tienen cómo transportarlos y tienen que depender de intermediarios que les compran en muy bajo costo sus productos.

Señor presidente, preguntarle si hay algún plan estratégico, porque también Quintana Roo necesita otro ingreso que no sea el turismo, sino que también tengamos otra vía de producción, porque no tenemos absolutamente nada más que turismo.

Preguntarle, señor presidente si hay algún plan especial para el campo y la agricultura en esas zonas mayas que conecten con el Tren Maya de modo que podamos a lo mejor hasta ser autosuficientes en el abasto y que sean los mismos mayas, los mismos pobladores de Quintana Roo que surtan la zona hotelera y la franja de la Riviera Maya de los productos que se necesitan y que diariamente se consumen en grandes cantidades, pero que no tenemos capacidad de producción, señor presidente.

Saber si hay ese plan alterno agrícola para conectar a los mayas con el Tren Maya.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí es un programa integral y contempla en toda la ruta impulsar actividades productivas. Se está aplicando en toda la ruta el Sembrando Vida, se está sembrado.

No es un asunto con los campesinos, con los mayas, ellos están a favor. Tenemos una relación de amistad, hay una hermandad, me conocen desde hace mucho tiempo, saben cómo pienso, y me apoyan, nos apoyan en todo.

Los Jacinto Po…

INTERLOCUTOR"
