Fecha,Pregunta,Respuesta
2022-06-06," presidente, mencionaba el caso de lópez portillo. ayer, por cierto, le dedicaron el necio en el auditorio nacional, silvio rodríguez, y creo que usted es la representación del necio, del insistente, el necio en la transformación.

usted ayer hablaba de cómo su lucha ha sido por la transformación. usted renunció al , a ese  que tuvo a lópez portillo recibiendo el 93 por ciento de los votos. 

el  no se transformó, presidente, y si me permite pedirle una reflexión sobre el que fuera el gran partido de méxico, que hoy está al punto, si no de la desaparición, de la irrelevancia, con sólo tres gobernadores y en peligro de perder dos el próximo año.

¿en sus más optimistas sueños se imaginó estar que en vida le iba a tocar esto? porque tenemos a un presidente nacional del  que dice que ganaron perdiendo. a pesar de que les metieron cuatro jonrones y ellos nada más metieron dos carreras, en términos beisbolísticos, se jactan de que no perdieron por blanqueada.

¿usted puede hacer una reflexión de ese partido sobre todo?, porque creo que es muy relevante por lo que que mencionaba, que no hay escuchado al pueblo, y creo que el , el gran partido de méxico en algún momento, el de lópez portillo, al que usted renunció, es el claro ejemplo de eso.

 és  ló ","bueno, no hay que perder de vista que el  surge de un movimiento revolucionario, se creó en 1929 como partido , partido nacional revolucionario, lo crearon en la época del general calles y fue agrupar a todas las fuerzas revolucionarias, partidos regionales que existían y crear un partido fuerte.

luego, se transforma en 1938, en partido de la revolución mexicana, y ahí surge la , la confederación nacional campesina; y surge la , la confederación de trabajadores de méxico. y es el gobierno del general cárdenas y ese partido impulsa, a través de la  el reparto agrario y a través de la  impulsa el apoyo a los trabajadores. y en su conjunto ese partido y el pueblo respaldan al general en la política de recuperación de los bienes que porfirio díaz había entregado a extranjeros, en especial el petróleo.

luego, son procesos, ese partido va perdiendo su esencia revolucionaria. hay un texto que recomiendo mucho de don daniel cosío villegas que se llama la crisis de méxico, que lo publicó como en 1944, si no me equivoco, es un ensayo en donde ya empieza a mostrar los signos de descomposición en el , don daniel, y él empieza a hablar de la necesidad de una transformación, él decía"
2022-06-06," o desaparecer.

 és  ló "," no, no, no, se puede llevar a cabo una renovación, es lo que estamos planteando a nivel mundial.

por eso no fui a la cumbre, porque siguen también con lo mismo, porque no es nada más méxico, es el mundo o muchos países del mundo. en el caso de estados unidos, con todo respeto, es la política de hace dos siglos.

el caso de américa no se invita a todos a la cumbre porque se les considera dictaduras o porque no son buenas las relaciones que tienen con esos países. ¿quién autoriza a una nación excluir a otra? ¿hay gobierno mundial? no.

es lo mismo, el intervencionismo, la falta de respeto a las independencias de los países, la falta de respeto a la soberanía y la búsqueda del diálogo y de soluciones, sobre soluciones a través del diálogo.

ya cambiaron las cosas, vamos a buscar integrarnos, hermanarnos, vamos a buscar complementarnos. ya no la confrontación, ya no la carga ideológica, ya nos los dogmatismos, ya no los prejuicios, ya no seguir medrando con políticas que afectan a los pueblos.

¿qué culpa tiene la gente de cuba o de cualquier país que porque en las élites políticas, económicas les va bien alentando, azuzando el que haya bloqueos y el que haya políticas contrarias a los países? pues eso perjudica a la gente.

¿a quién beneficia?

a los de arriba.

pero ahora en la cumbre, ayer lo decía yo, hay 50 senadores del partido demócrata, 50 senadores del partido republicano y hay uno, que es el de la comisión de asuntos exteriores de los demócratas, el que hace la diferencia, porque puede inclinar la balanza, y ese dice"
2022-06-06," entonces, trump no cuenta con su apoyo.

 és  ló "," en su momento lo vamos a ver, porque todo eso tiene que ver también, y ese es otro asunto de fondo, tienen campañas y ya no pueden hacer nada.

este año en estados unidos no se pueden esperar cambios profundos porque todo se mide en función de la elección de noviembre. eso también hay que cambiarlo, no hay que estar pensando en la próxima elección, sino en la próxima generación. 

entonces, va a venir la elección. desde luego, yo tuve un trato respetuoso o mantuvimos una buena relación con el presidente trump y, por ejemplo, sin que lo habláramos así de manera directa, él sabía que no iba a tocar el tema del muro mientras mantuviésemos relación y no lo tocó.

y fue una de las condiciones —no condiciones, sino razonamientos— cuando fui a la casa blanca para firmar el tratado"
2022-06-06," ya nada más para cerrar, presidente, perdón por esto, pero hace una semana entrevisté a santiago nieto, el extitular de la unidad de inteligencia financieram y me hablaba, no sé si en confidencia, pero en la conversación sale que él dejó encaminada, armada, una investigación de los flujos, los capitales que llevaban a peña nieto.

claro, se lo voy a preguntar, porque usted ha dicho que no hay un pacto de impunidad, pero sí hay un pacto con el pueblo de ir contra la corrupción, en tiempos de que se habla de peña nieto de una visa dorada en españa, su vida de millonario, la desaparición, válgamedios del archivo de la casa blanca, como lo consigna la jornada. 

¿hay o no una investigación en la unidad de inteligencia financiera sobre los dineros que llevan a enrique peña nieto, el expresidente de méxico, hoy con pablo gómez al frente?

 és  ló "," yo no tengo información sobre eso. puede ser que tenga los datos o en el tiempo que estuvo santiago nieto haya hecho una investigación.

"
2022-06-06," ¿usted no tenía conocimiento?

 és  ló "," no la conocía, pero es muy sencillo, es cosa de pedirle a pablo gómez que nos diga si existe esa investigación.

"
2022-06-06," y en dónde está y a dónde va.

 és  ló "," sí, que nos informe.

"
2022-06-06," le agradezco, presidente.

 és  ló "," y hacemos ese compromiso.

"
2022-06-06," le agradezco.

 és  ló "," muy bien. 

¿qué les parece si ya? ya nada más quedó un compañero, felipe fierro, pero mañana.

ón"
2022-06-06," sobre el fin de semana. 

 és  ló ","vamos a oaxaca, nos vamos el jueves a oaxaca, tenemos reunión de gabinete en oaxaca. mañanera el viernes en huatulco.

vamos a hacer una reunión el jueves a las 6"
2022-06-06," (inaudible)

 és  ló "," no. creo que lo de la refinería sí, eso es trabajo con los técnicos para ver cómo va la rehabilitación; pero la del puerto de coatzacoalcos no, esa es abierta, de cómo va el plan del istmo, lo mismo en el caso de lo del puerto de salina cruz.

jesús les informa.

ón"
2022-06-06," presidente, ¿se reunió con la gobernadora del banco de méxico?

 és  ló "," sí, ayer, pero fue una reunión general de varios servidores públicos. victoria rodríguez es la gobernadora del banco de méxico, es la gobernadora de una institución autónoma, pero no deja de haber ciertos temas hacendarios.

ón"
2022-06-06," la inflación.

 és  ló "," por ejemplo, los temas de inflación. no, no tratamos eso, fueron otras cosas. pero sí nos reunimos, nos reunimos como 10 servidores públicos para ver la cuestión de la economía, de las finanzas, intercambiar puntos de vista de cómo va la situación económica y va bien, estamos bien y de buenas.

ón"
2022-06-06," en el tema de las licencias…

 és  ló "," sí se está preparando la relatoría sobre los acuerdos a los que llegamos con 16 empresas energéticas de estados unidos para inversiones variadas que tienen que ver con los convenios que se les entregaron para invertir y extraer el crudo. por ejemplo, lo del campo zama de la empresa talos, que ya les expliqué que en la primera ronda cuando entregan ese campo le queda a una empresa, pero junto hay otro campo y es el mismo yacimiento, y ese campo es de pemex, es de la nación. y cuando se dan estos asuntos en donde es un mismo yacimiento con dos concesiones, o dos dueños o dos contratos, del petróleo que se tiene en reserva, la operación se tiene que entregar al actor, a la empresa que tiene más petróleo en el yacimiento; entonces, se hizo un avalúo de la capacidad del yacimiento y resultó tener más pemex y por eso le corresponde la operación del campo en su conjunto.

entonces esto no se aceptaba al principio, querían ellos operarlo. legalmente se les explicó de que no se podía, ya hay entendimiento y va a ser una inversión conjunta, pero va a ser operado por pemex.

eso en cuanto a extracción, pero también es para acuerdos de instalación de plantas de licuefacción de gas que se va a congelar en las costas de méxico para mandarlo a asia o a europa.

ón"
2022-06-06," todos esos detalles vienen…

 és  ló "," eso viene en cada empresa.

se está trabajando, se va hoy marcelo, yo creo que va a ser hasta la próxima semana porque se va con todo el equipo, él nos va a representar en la cumbre, marcelo ebrard, hoy es muy probable que él dé una conferencia de prensa sobre lo que méxico va a plantear y, sí, la semana próxima podríamos ya entregar los detalles sobre los acuerdos.

"
2022-06-06," (inaudible) en la frontera con texas, hay el nerviosismo por las caravanas que están cruzando el país. los alcaldes de la parte de… yo vivo en el sur de texas, en mcallen. están preocupados por esas caravanas porque es un problema que vivimos muy seguido.

incluso me entregaron una carta para invitarlo a esa parte del sur de texas, a mcallen en específico, presidente, porque realmente todos los días es ver muertes, ver niños, ver personas mutiladas, incluso, al tratar de cruzar al suelo americano.

 és  ló "," sí, estamos tratando esto, es parte de la agenda que se tiene con el gobierno de estados unidos, porque también este es un tema, aunque parezca increíble y además, aunque sea doloroso, que lo utilizan con propósitos políticos electorales, o sea, hay interés en que se agrave el fenómeno migratorio para culpar a un partido o a otro de los estados unidos. 

bueno, el gobernador de texas no habló de muro, pero de repente cerró la frontera para querer quedar bien con los ciudadanos que están en contra de los migrantes en texas —que hay que convencerlos—. no se puede ir al templo si no se le tiene amor al prójimo. los migrantes no salen de sus pueblos, no abandonan a sus familias por gusto, lo hacen por necesidad.

entonces, ¿dónde está el amor al prójimo?, ¿qué, no jesús cristo estaba a favor de los pobres?, ¿o eso es un invento?, ¿qué, eso no está en la biblia?, ¿qué, no está en la biblia en el antiguo testamento que hay que proteger al forastero, al migrante, que no hay que maltratarlo, como está en la biblia también que no hay que retrasarle al pago al trabajador?

entonces, han creado una campaña, han echado a andar una campaña en contra de los migrantes. este gobernador de texas, con todo respeto, inventó de que había que revisar los frenos de los vehículos antes de cruzar la frontera con méxico para bloquear y crear colas, filas, que llevaban días del transporte, echándose a perder los productos. ¿qué es eso?

"
